accession,organism,replicon_type,window_length,orbit_size,max_orbit,orbit_ratio,is_palindrome,is_rc_fixed
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_001663755.1,Loigolactobacillus backii,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_006874725.1,Klebsiella aerogenes,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
GCF_030229125.2,Corynebacterium rhinophilum,unknown,1000,2000,2000,1.0,false,false
